DATE&TIME,Air_Temp_Avg,RH_Avg
08/21/2025 00:00,26.7,91.9
08/21/2025 01:00,26.1,93.8
08/21/2025 02:00,26.3,94.5
08/21/2025 03:00,25.8,95.1
08/21/2025 04:00,25.8,95.5
08/21/2025 05:00,25.4,95.7
08/21/2025 06:00,25.6,96
08/21/2025 07:00,27.6,89.6
08/21/2025 08:00,30.1,76
08/21/2025 09:00,33,66.57
08/21/2025 10:00,34.5,61.8
08/21/2025 11:00,34.7,58.61
08/21/2025 12:00,36.8,50.21
08/21/2025 13:00,36.7,52.8
08/21/2025 14:00,36.9,51.01
08/21/2025 15:00,34.1,58.09
08/21/2025 16:00,34.6,57.4
08/21/2025 17:00,34.3,60.71
08/21/2025 18:00,32.5,65.71
08/21/2025 19:00,30.6,70.89
08/21/2025 20:00,29,76.8
08/21/2025 21:00,27.8,83.9
08/21/2025 22:00,26.7,90.6
08/21/2025 23:00,26.2,93.1
08/22/2025 00:00,25.9,94.1
08/22/2025 01:00,25.7,95
08/22/2025 02:00,25.4,95
08/22/2025 03:00,25.1,95.6
08/22/2025 04:00,25.5,95.3
08/22/2025 05:00,25.7,94.6
08/22/2025 06:00,25.4,95.1
08/22/2025 07:00,26.3,91.8
08/22/2025 08:00,29.6,78.91
08/22/2025 09:00,33.5,61.91
08/22/2025 10:00,34.4,57.51
08/22/2025 11:00,34.4,56.89
08/22/2025 12:00,37,52
08/22/2025 13:00,36.3,53.41
08/22/2025 14:00,36.3,54.61
08/22/2025 15:00,35,58.01
08/22/2025 16:00,34.9,57.2
08/22/2025 17:00,33.6,57.21
08/22/2025 18:00,31.7,61.29
08/22/2025 19:00,29.7,66.69
08/22/2025 20:00,28,72
08/22/2025 21:00,26.7,82.3
08/22/2025 22:00,25.7,89.1
08/22/2025 23:00,25.3,90
08/23/2025 00:00,24.5,92.7
08/23/2025 01:00,24.4,93.3
08/23/2025 02:00,24,94.2
08/23/2025 03:00,23.8,94.7
08/23/2025 04:00,23.4,95.1
08/23/2025 05:00,23,95.6
08/23/2025 06:00,22.9,96.2
08/23/2025 07:00,24.6,92.4
08/23/2025 08:00,29.3,73.5
08/23/2025 09:00,32.8,60.1
08/23/2025 10:00,34.01,56.38
08/23/2025 11:00,35.3,53.6
08/23/2025 12:00,34.5,54.21
08/23/2025 13:00,36.4,50.39
08/23/2025 14:00,35.5,51.7
08/23/2025 15:00,35.7,50.41
08/23/2025 16:00,35.5,52.49
08/23/2025 17:00,34.2,56.41
08/23/2025 18:00,32.9,64.3
08/23/2025 19:00,30.9,70.6
08/23/2025 20:00,28.9,76.9
08/23/2025 21:00,27.7,84
08/23/2025 22:00,26.5,89.7
08/23/2025 23:00,26.1,91.9
08/24/2025 00:00,25.8,93.6
08/24/2025 01:00,25.7,94.2
08/24/2025 02:00,25.2,94.7
08/24/2025 03:00,25.1,95.4
08/24/2025 04:00,25,95
08/24/2025 05:00,25.1,95.1
08/24/2025 06:00,24.9,95.3
08/24/2025 07:00,25.7,92.5
08/24/2025 08:00,29.3,77.81
08/24/2025 09:00,33.3,61.91
08/24/2025 10:00,34.3,56.49
08/24/2025 11:00,35,53.71
08/24/2025 12:00,34.5,53.8
08/24/2025 13:00,36.8,48.72
08/24/2025 14:00,36.5,46.81
08/24/2025 15:00,36.9,45.91
08/24/2025 16:00,37.5,46
08/24/2025 17:00,34.4,62.1
08/24/2025 18:00,33.5,64.6
08/24/2025 19:00,31.3,73.4
08/24/2025 20:00,29.2,87.1
08/24/2025 21:00,28.5,91.5
08/24/2025 22:00,28.2,93.4
08/24/2025 23:00,27.6,94.7
08/25/2025 00:00,26.9,95.1
08/25/2025 01:00,26.6,95.5
08/25/2025 02:00,26.2,95.6
08/25/2025 03:00,25.9,95.8
08/25/2025 04:00,25.5,95.9
08/25/2025 05:00,25.2,95.9
08/25/2025 06:00,24.9,95.9
08/25/2025 07:00,26.5,93.6
08/25/2025 08:00,28.9,83.5
08/25/2025 09:00,32.4,67.49
08/25/2025 10:00,34.3,58.9
08/25/2025 11:00,34,60.2
08/25/2025 12:00,35.5,54.7
08/25/2025 13:00,36.9,50.5
08/25/2025 14:00,36.7,50.4
08/25/2025 15:00,36,53.98
08/25/2025 16:00,36,51.3
08/25/2025 17:00,35,56.61
08/25/2025 18:00,32.5,64.19
08/25/2025 19:00,30.5,73.89
08/25/2025 20:00,29.3,77.91
08/25/2025 21:00,28.9,75.6
08/25/2025 22:00,27.9,80.6
08/25/2025 23:00,27.6,84.4
08/26/2025 00:00,28.2,79.31
08/26/2025 01:00,28.3,76.5
08/26/2025 02:00,28.1,78
08/26/2025 03:00,28,78.8
08/26/2025 04:00,27.8,80.8
08/26/2025 05:00,27.8,81.3
08/26/2025 06:00,25.9,92.8
08/26/2025 07:00,25.6,95.5
08/26/2025 08:00,25.3,95.1
08/26/2025 09:00,25.6,94.5
08/26/2025 10:00,26.2,93.1
08/26/2025 11:00,26.6,92.3
08/26/2025 12:00,28.4,86.4
08/26/2025 13:00,27.5,89.9
08/26/2025 14:00,30.4,72.21
08/26/2025 15:00,40.4,50.49
08/26/2025 16:00,35.4,67.2
08/26/2025 17:00,35.8,66.8
08/26/2025 18:00,31.3,83
08/26/2025 19:00,29.6,89.8
08/26/2025 20:00,27.5,94.2
08/26/2025 21:00,26.9,95.8
08/26/2025 22:00,26.2,96.5
08/26/2025 23:00,26.2,96.7
08/27/2025 00:00,25.8,97
08/27/2025 01:00,25.3,97.1
08/27/2025 02:00,25.1,97.3
08/27/2025 03:00,24.4,97.3
08/27/2025 04:00,24.1,97.3
08/27/2025 05:00,24.2,97.5
08/27/2025 06:00,24.2,97.7
08/27/2025 07:00,25.5,96.2
08/27/2025 08:00,29,85.9
08/27/2025 09:00,39.59,55.41
08/27/2025 10:00,42.39,49.52
08/27/2025 11:00,54.3,29.9
08/27/2025 12:00,54.2,30.1
08/27/2025 13:00,55,30.1
08/27/2025 14:00,52.2,38.29
08/27/2025 15:00,57.3,28.1
08/27/2025 16:00,54.1,32.3
08/27/2025 17:00,45.41,47.69
08/27/2025 18:00,37,69.2
08/27/2025 19:00,31.6,83.4
08/27/2025 20:00,28.6,89.9
08/27/2025 21:00,26.9,92.4
08/27/2025 22:00,25.9,93.5
08/27/2025 23:00,25.3,94.2
08/28/2025 00:00,24.7,94.7
08/28/2025 01:00,24.2,95.2
08/28/2025 02:00,24,95.6
08/28/2025 03:00,24,95.9
08/28/2025 04:00,24.4,96.5
08/28/2025 05:00,24.3,96.6
08/28/2025 06:00,23.9,96.7
08/28/2025 07:00,24.7,95
08/28/2025 08:00,28.8,85.9
08/28/2025 09:00,33.2,75.01
08/28/2025 10:00,50.5,33.61
08/28/2025 11:00,54.4,30.29
08/28/2025 12:00,47.1,43.79
08/28/2025 13:00,56.09,28.21
08/28/2025 14:00,38.41,47.28
08/28/2025 15:00,35.8,52.68
08/28/2025 16:00,34.5,55.91
08/28/2025 17:00,32.8,66.6
08/28/2025 18:00,31.2,70.3
08/28/2025 19:00,29.9,74.1
08/28/2025 20:00,28.7,81.2
08/28/2025 21:00,27.4,87.2
08/28/2025 22:00,26.7,90.2
08/28/2025 23:00,26.5,92.3
08/29/2025 00:00,26.3,92.8
08/29/2025 01:00,25.8,93.9
08/29/2025 02:00,25.4,94.4
08/29/2025 03:00,25.2,94.7
08/29/2025 04:00,25,95.1
08/29/2025 05:00,24.8,95.4
08/29/2025 06:00,24.7,95.3
08/29/2025 07:00,25.6,93.4
08/29/2025 08:00,28.1,84.2
08/29/2025 09:00,30.8,71.6
08/29/2025 10:00,31.2,69.81
08/29/2025 11:00,34,60.08
08/29/2025 12:00,35.3,54.71
08/29/2025 13:00,34.8,56.3
08/29/2025 14:00,33.9,59.32
08/29/2025 15:00,36.2,51
08/29/2025 16:00,35.5,50.8
08/29/2025 17:00,33.7,60.5
08/29/2025 18:00,31.7,66.49
08/29/2025 19:00,30,71.1
08/29/2025 20:00,28.8,80.9
08/29/2025 21:00,27.1,90.2
08/29/2025 22:00,26.6,92.5
08/29/2025 23:00,26.1,94.1
08/30/2025 00:00,25.7,94.8
08/30/2025 01:00,25.2,95.6
08/30/2025 02:00,24.9,96
08/30/2025 03:00,24.8,96.2
08/30/2025 04:00,24.5,96.4
08/30/2025 05:00,24.2,96.6
08/30/2025 06:00,23.9,96.8
08/30/2025 07:00,25.1,94.7
08/30/2025 08:00,28.3,83.4
08/30/2025 09:00,31.4,66.32
08/30/2025 10:00,33,60.49
08/30/2025 11:00,35.2,53.9
08/30/2025 12:00,36.5,45.92
08/30/2025 13:00,36.7,47.01
08/30/2025 14:00,34.1,55.7
08/30/2025 15:00,35.61,52.19
08/30/2025 16:00,35.8,52
08/30/2025 17:00,34.5,54.21
08/30/2025 18:00,32.6,60.71
08/30/2025 19:00,30,73
08/30/2025 20:00,28.3,81.8
08/30/2025 21:00,27.4,84.5
08/30/2025 22:00,26.8,88.7
08/30/2025 23:00,26.6,90.5
08/31/2025 00:00,25.9,93.7
08/31/2025 01:00,26,92.5
08/31/2025 02:00,25.6,93.3
08/31/2025 03:00,25,94.8
08/31/2025 04:00,24.9,95.2
08/31/2025 05:00,25.1,94.6
08/31/2025 06:00,24.8,95
08/31/2025 07:00,25.7,92.3
08/31/2025 08:00,28.5,83.5
08/31/2025 09:00,31.3,69.9
08/31/2025 10:00,32.9,60.51
08/31/2025 11:00,33.6,58.7
08/31/2025 12:00,34.01,57.38
08/31/2025 13:00,33.8,57.78
08/31/2025 14:00,28.8,74.59
08/31/2025 15:00,26.6,89.4
08/31/2025 16:00,27.9,83.7
08/31/2025 17:00,29.1,77.5
08/31/2025 18:00,27.4,84.4
08/31/2025 19:00,26.6,86
08/31/2025 20:00,25.5,91.8
08/31/2025 21:00,25,93.2
08/31/2025 22:00,24.7,94.9
08/31/2025 23:00,25,94.9
09/01/2025 00:00,24.7,95.8
09/01/2025 01:00,24.4,95.9
09/01/2025 02:00,24.4,95.7
09/01/2025 03:00,24.3,96.5
09/01/2025 04:00,24.2,95.9
09/01/2025 05:00,24.1,96.2
09/01/2025 06:00,24,96.2
09/01/2025 07:00,24.8,95.6
09/01/2025 08:00,29,75.11
09/01/2025 09:00,31.1,66.7
09/01/2025 10:00,33.3,59.3
09/01/2025 11:00,34.1,57.68
09/01/2025 12:00,34,58.09
09/01/2025 13:00,34.9,57.69
09/01/2025 14:00,35.3,53.7
09/01/2025 15:00,33.7,59.1
09/01/2025 16:00,29.1,82.9
09/01/2025 17:00,26.5,92.3
09/01/2025 18:00,27.5,92.3
09/01/2025 19:00,26.7,95.3
09/01/2025 20:00,25.7,96.4
09/01/2025 21:00,25,95.2
09/01/2025 22:00,24.1,96.8
09/01/2025 23:00,24.1,98.2
09/02/2025 00:00,24.2,97.7
09/02/2025 01:00,24.6,98.5
09/02/2025 02:00,24.4,98.4
09/02/2025 03:00,24.5,98.7
09/02/2025 04:00,24.6,98.6
09/02/2025 05:00,24.8,98.6
09/02/2025 06:00,25,98.5
09/02/2025 07:00,25.2,98.4
09/02/2025 08:00,26.1,95.5
09/02/2025 09:00,27.4,87.5
09/02/2025 10:00,27.3,86.1
09/02/2025 11:00,29.5,74.3
09/02/2025 12:00,29.8,71.81
09/02/2025 13:00,29.3,70.4
09/02/2025 14:00,29.6,69.51
09/02/2025 15:00,29.3,71.99
09/02/2025 16:00,30.1,65.09
09/02/2025 17:00,29.5,66.7
09/02/2025 18:00,25.9,75.59
09/02/2025 19:00,23.7,86.3
09/02/2025 20:00,22.5,90.4
09/02/2025 21:00,22,94.6
09/02/2025 22:00,22.2,95.7
09/02/2025 23:00,21.9,96
09/03/2025 00:00,21.8,96.2
09/03/2025 01:00,21.6,96.3
09/03/2025 02:00,21.4,96.5
09/03/2025 03:00,21.4,96.5
09/03/2025 04:00,21.4,96.5
09/03/2025 05:00,21.3,96.6
09/03/2025 06:00,21.2,96.7
09/03/2025 07:00,22,95.6
09/03/2025 08:00,25.4,83
09/03/2025 09:00,29.7,69.69
09/03/2025 10:00,31.11,64.88
09/03/2025 11:00,33.7,56.11
09/03/2025 12:00,32.5,60.5
09/03/2025 13:00,33.81,58.16
09/03/2025 14:00,34.2,56.86
09/03/2025 15:00,32.5,65.59
09/03/2025 16:00,32,65.5
09/03/2025 17:00,31.7,66.21
09/03/2025 18:00,31,68.2
09/03/2025 19:00,29.2,74.81
09/03/2025 20:00,25.7,92.1
09/03/2025 21:00,25.7,94.3
09/03/2025 22:00,25.7,94.7
09/03/2025 23:00,25.5,95.1
09/04/2025 00:00,25.4,95.4
09/04/2025 01:00,25.1,95.5
09/04/2025 02:00,24.8,95.5
09/04/2025 03:00,24.6,95.5
09/04/2025 04:00,24.6,95.6
09/04/2025 05:00,24.4,95.7
09/04/2025 06:00,24.3,95.7
09/04/2025 07:00,25.2,92.9
09/04/2025 08:00,29.3,79.9
09/04/2025 09:00,32.7,64.61
09/04/2025 10:00,38,48.91
09/04/2025 11:00,33.4,60.78
09/04/2025 12:00,30.2,73.8
09/04/2025 13:00,31.3,70.1
09/04/2025 14:00,31.3,70
09/04/2025 15:00,31.1,70.4
09/04/2025 16:00,32.1,67.5
09/04/2025 17:00,31.2,69.49
09/04/2025 18:00,29.4,77.6
09/04/2025 19:00,28.2,84.3
09/04/2025 20:00,26.5,91.2
09/04/2025 21:00,25.9,94.8
09/04/2025 22:00,25.6,96.2
09/04/2025 23:00,25.4,96.5
09/05/2025 00:00,25.1,97
09/05/2025 01:00,24.9,97.4
09/05/2025 02:00,24.7,97.4
09/05/2025 03:00,24.5,97.6
09/05/2025 04:00,24.2,97.7
09/05/2025 05:00,24,97.7
09/05/2025 06:00,24,97.7
09/05/2025 07:00,24.5,96.6
09/05/2025 08:00,27.6,83.4
09/05/2025 09:00,29.4,76
09/05/2025 10:00,31.9,65.7
09/05/2025 11:00,32.2,65.59
09/05/2025 12:00,33.6,60.54
09/05/2025 13:00,35.4,56.5
09/05/2025 14:00,35.2,58.28
09/05/2025 15:00,35.8,52.72
09/05/2025 16:00,34.5,56.99
09/05/2025 17:00,32.1,63.3
09/05/2025 18:00,29.4,76.3
09/05/2025 19:00,27.8,81
09/05/2025 20:00,26.2,91.2
09/05/2025 21:00,25.6,93.6
09/05/2025 22:00,25.2,94.8
09/05/2025 23:00,25.5,93.6
09/06/2025 00:00,25.8,90.8
09/06/2025 01:00,25.2,94.4
09/06/2025 02:00,25,94.1
09/06/2025 03:00,24.8,94.3
09/06/2025 04:00,24.5,95.6
09/06/2025 05:00,24.4,95.8
09/06/2025 06:00,24,96.9
09/06/2025 07:00,24.9,94.9
09/06/2025 08:00,28.4,79.21
09/06/2025 09:00,31.2,67.7
09/06/2025 10:00,33.4,61.01
09/06/2025 11:00,33.1,62.19
09/06/2025 12:00,31.2,70.63
09/06/2025 13:00,33.7,60.91
09/06/2025 14:00,34.6,58.32
09/06/2025 15:00,31.3,78.39
09/06/2025 16:00,31.8,71.83
09/06/2025 17:00,32.1,64.49
09/06/2025 18:00,29.8,74.31
09/06/2025 19:00,28,79.81
09/06/2025 20:00,28.1,79.1
09/06/2025 21:00,27.3,85.1
09/06/2025 22:00,27.9,81.6
09/06/2025 23:00,27.3,84.6
09/07/2025 00:00,24.2,91.8
09/07/2025 01:00,23.9,95.6
09/07/2025 02:00,23.9,96.1
09/07/2025 03:00,23.5,98
09/07/2025 04:00,23.3,98.5
09/07/2025 05:00,23.5,98.4
09/07/2025 06:00,23.4,98.8
09/07/2025 07:00,23.8,99
09/07/2025 08:00,24.4,99
09/07/2025 09:00,25.8,96.3
09/07/2025 10:00,25.4,96.5
09/07/2025 11:00,25.3,95.8
09/07/2025 12:00,28.9,82.1
09/07/2025 13:00,31.7,70.7
09/07/2025 14:00,32.1,69.1
09/07/2025 15:00,32,67
09/07/2025 16:00,29.5,73.21
09/07/2025 17:00,29.2,70.8
09/07/2025 18:00,27.1,79.49
09/07/2025 19:00,24.9,88.6
09/07/2025 20:00,24.2,91.7
09/07/2025 21:00,23.8,92.9
09/07/2025 22:00,22.5,94.6
09/07/2025 23:00,21.8,96.1
09/08/2025 00:00,21.4,96.7
09/08/2025 01:00,20.9,96
09/08/2025 02:00,21,96.1
09/08/2025 03:00,21,95.5
09/08/2025 04:00,20.8,95.7
09/08/2025 05:00,20.3,96.3
09/08/2025 06:00,20.2,95.9
09/08/2025 07:00,20.9,95
09/08/2025 08:00,23.7,84.2
09/08/2025 09:00,27,70.6
09/08/2025 10:00,25,77.9
09/08/2025 11:00,25.5,75.3
09/08/2025 12:00,25.9,75.7
09/08/2025 13:00,26.3,73.19
09/08/2025 14:00,27,66.29
09/08/2025 15:00,26.5,74.92
09/08/2025 16:00,26.6,73.7
09/08/2025 17:00,25.1,84.2
09/08/2025 18:00,23.5,88.6
09/08/2025 19:00,22,77.5
09/08/2025 20:00,21,79
09/08/2025 21:00,21.3,83.8
09/08/2025 22:00,20.9,81.3
09/08/2025 23:00,20.9,85.3
09/09/2025 00:00,20.8,85.8
09/09/2025 01:00,20.4,85.3
09/09/2025 02:00,20.3,89.8
09/09/2025 03:00,20.4,91.3
09/09/2025 04:00,20.3,91.4
09/09/2025 05:00,20.5,91.7
09/09/2025 06:00,19.5,93.8
09/09/2025 07:00,19.6,93.8
09/09/2025 08:00,20,95.5
09/09/2025 09:00,21.9,89
09/09/2025 10:00,24,78
09/09/2025 11:00,23,85.9
09/09/2025 12:00,24.7,79.8
09/09/2025 13:00,23.9,83.6
09/09/2025 14:00,24.3,80.4
09/09/2025 15:00,25.1,79.2
09/09/2025 16:00,23.9,84.9
09/09/2025 17:00,22.4,87.1
09/09/2025 18:00,22.7,86.4
09/09/2025 19:00,21.9,91.6
09/09/2025 20:00,21.7,93.6
09/09/2025 21:00,21.4,94.4
09/09/2025 22:00,21.4,95.4
09/09/2025 23:00,21.5,95.7
09/10/2025 00:00,21.7,95.9
09/10/2025 01:00,21.5,96.3
09/10/2025 02:00,21.6,96.3
09/10/2025 03:00,21.4,96.9
09/10/2025 04:00,21,97
09/10/2025 05:00,21.2,97
09/10/2025 06:00,20.7,96.6
09/10/2025 07:00,20.4,96.5
09/10/2025 08:00,24.1,82.7
09/10/2025 09:00,26.1,74.7
09/10/2025 10:00,30.3,59.51
09/10/2025 11:00,31.9,54.41
09/10/2025 12:00,32,54.91
09/10/2025 13:00,34,49.08
09/10/2025 14:00,34.41,48.28
09/10/2025 15:00,32.31,53.17
09/10/2025 16:00,31.6,53.61
09/10/2025 17:00,30.1,58.1
09/10/2025 18:00,26.5,74
09/10/2025 19:00,24.2,86.1
09/10/2025 20:00,22.9,91.2
09/10/2025 21:00,22.2,94.4
09/10/2025 22:00,21.8,95.2
09/10/2025 23:00,21.6,95.3
09/11/2025 00:00,21.2,95.3
09/11/2025 01:00,20.7,95.2
09/11/2025 02:00,20.1,95.8
09/11/2025 03:00,19.6,96
09/11/2025 04:00,19.3,95.8
09/11/2025 05:00,18.7,95.8
09/11/2025 06:00,18.5,96.6
09/11/2025 07:00,19.2,95.4
09/11/2025 08:00,24.8,77.51
09/11/2025 09:00,28.7,56.62
09/11/2025 10:00,30.9,50.71
09/11/2025 11:00,30.7,50.21
09/11/2025 12:00,32.2,48
09/11/2025 13:00,33.2,46.69
09/11/2025 14:00,31.8,50.81
09/11/2025 15:00,31.9,49.71
09/11/2025 16:00,29.1,57.32
09/11/2025 17:00,28,61.8
09/11/2025 18:00,25.4,77
09/11/2025 19:00,23.8,86.9
09/11/2025 20:00,23.2,90.4
09/11/2025 21:00,22.7,90
09/11/2025 22:00,22.1,91.5
09/11/2025 23:00,21.8,93
09/12/2025 00:00,21.8,92.2
09/12/2025 01:00,21.8,92.7
09/12/2025 02:00,21.6,92.7
09/12/2025 03:00,21.5,92.1
09/12/2025 04:00,21.3,92.5
09/12/2025 05:00,21.2,93.2
09/12/2025 06:00,21.2,93.8
09/12/2025 07:00,21.5,92.9
09/12/2025 08:00,22.6,89.3
09/12/2025 09:00,25.4,76.63
09/12/2025 10:00,27.4,69.8
09/12/2025 11:00,27.1,71.71
09/12/2025 12:00,27.4,75.5
09/12/2025 13:00,26,82.7
09/12/2025 14:00,25.3,89.2
09/12/2025 15:00,24.6,93.5
09/12/2025 16:00,25.2,91.4
09/12/2025 17:00,24.8,92.7
09/12/2025 18:00,24,95.5
09/12/2025 19:00,23.3,96.8
09/12/2025 20:00,23.1,97.4
09/12/2025 21:00,23.2,98.3
09/12/2025 22:00,23.1,98.4
09/12/2025 23:00,23.1,98
09/13/2025 00:00,23,98.6
09/13/2025 01:00,23.3,97.5
09/13/2025 02:00,23.4,98.3
09/13/2025 03:00,24.4,93.3
09/13/2025 04:00,24.3,94
09/13/2025 05:00,24.1,96.2
09/13/2025 06:00,24.1,97.8
09/13/2025 07:00,24.5,99.2
09/13/2025 08:00,24.8,97.9
09/13/2025 09:00,26.3,92.3
09/13/2025 10:00,25.9,93.3
09/13/2025 11:00,26.4,88.1
09/13/2025 12:00,28.7,80.8
09/13/2025 13:00,29.01,72.89
09/13/2025 14:00,28.9,73.2
09/13/2025 15:00,28.1,77.2
09/13/2025 16:00,28.6,75.99
09/13/2025 17:00,27.4,78.81
09/13/2025 18:00,26.3,79.4
09/13/2025 19:00,25.3,85.5
09/13/2025 20:00,24.8,91.7
09/13/2025 21:00,24.2,95
09/13/2025 22:00,23.4,96.1
09/13/2025 23:00,22.8,96.5
09/14/2025 00:00,22.4,96.8
09/14/2025 01:00,22.6,97.1
09/14/2025 02:00,22.7,97.4
09/14/2025 03:00,22.8,97.6
09/14/2025 04:00,22.3,97.5
09/14/2025 05:00,22.4,97.8
09/14/2025 06:00,21.6,97.4
09/14/2025 07:00,22.5,96.7
09/14/2025 08:00,24.9,90.6
09/14/2025 09:00,29.4,69.1
09/14/2025 10:00,32.3,57.59
09/14/2025 11:00,31.6,60.12
09/14/2025 12:00,28.41,75.39
09/14/2025 13:00,30.19,67.24
09/14/2025 14:00,35.8,46.29
09/14/2025 15:00,33.5,54.08
09/14/2025 16:00,31.9,59.3
09/14/2025 17:00,30.4,66.4
09/14/2025 18:00,27.5,77.8
09/14/2025 19:00,25.7,88.5
09/14/2025 20:00,25,93
09/14/2025 21:00,24.2,94.5
09/14/2025 22:00,23.9,95.3
09/14/2025 23:00,23.7,95.8
09/15/2025 00:00,23.5,96.1
09/15/2025 01:00,23.3,96.4
09/15/2025 02:00,23,96.6
09/15/2025 03:00,22.9,96.9
09/15/2025 04:00,22.9,97.1
09/15/2025 05:00,22.8,97.3
09/15/2025 06:00,22.6,97.4
09/15/2025 07:00,22.8,97
09/15/2025 08:00,25,91.5
09/15/2025 09:00,30.2,70.01
09/15/2025 10:00,28,76.02
09/15/2025 11:00,28.3,72.8
09/15/2025 12:00,29.4,68.12
09/15/2025 13:00,29.2,67.4
09/15/2025 14:00,29.6,66.52
09/15/2025 15:00,29.1,67.91
09/15/2025 16:00,28.7,73.89
09/15/2025 17:00,28.2,78
09/15/2025 18:00,27,82.2
09/15/2025 19:00,26,87.4
09/15/2025 20:00,25,92.9
09/15/2025 21:00,24.9,94.5
09/15/2025 22:00,24.7,95.8
09/15/2025 23:00,24.7,96
09/16/2025 00:00,24.5,96.1
09/16/2025 01:00,24.1,97
09/16/2025 02:00,24.1,97.1
09/16/2025 03:00,23.8,97.6
09/16/2025 04:00,23.5,97.8
09/16/2025 05:00,23.5,98
09/16/2025 06:00,23.7,98
09/16/2025 07:00,24,98
09/16/2025 08:00,25.7,94.6
09/16/2025 09:00,28.1,84.2
09/16/2025 10:00,30,73.3
09/16/2025 11:00,30.3,73.01
09/16/2025 12:00,32.5,66.42
09/16/2025 13:00,33.5,61.87
09/16/2025 14:00,34.6,59.29
09/16/2025 15:00,32.8,63.39
09/16/2025 16:00,32.7,59.2
09/16/2025 17:00,30.5,66.8
09/16/2025 18:00,28.6,71.32
09/16/2025 19:00,27.4,84.4
09/16/2025 20:00,26.4,91
09/16/2025 21:00,25.9,92.8
09/16/2025 22:00,25.7,93.7
09/16/2025 23:00,25.2,94.7
09/17/2025 00:00,24.9,95.2
09/17/2025 01:00,24.8,96.3
09/17/2025 02:00,24.9,95.8
09/17/2025 03:00,24.6,96.3
09/17/2025 04:00,24.5,96.6
09/17/2025 05:00,24.2,97
09/17/2025 06:00,24.1,97.3
09/17/2025 07:00,24.8,96
09/17/2025 08:00,27.7,83.3
09/17/2025 09:00,29.7,74.29
09/17/2025 10:00,32.6,63.7
09/17/2025 11:00,29.2,75.2
09/17/2025 12:00,25.71,85
09/17/2025 13:00,23.7,95.6
09/17/2025 14:00,25.4,91.5
09/17/2025 15:00,27,82.9
09/17/2025 16:00,26.2,88.7
09/17/2025 17:00,26.3,84.4
09/17/2025 18:00,25,89.1
09/17/2025 19:00,24,89.8
09/17/2025 20:00,23.4,92.7
09/17/2025 21:00,22.7,95.2
09/17/2025 22:00,22.9,95.6
09/17/2025 23:00,23,92.4
09/18/2025 00:00,22.5,96.1
09/18/2025 01:00,22.6,97.2
09/18/2025 02:00,22.3,96.7
09/18/2025 03:00,22.4,96.3
09/18/2025 04:00,22.1,97.1
09/18/2025 05:00,21.7,97.7
09/18/2025 06:00,21,98.1
09/18/2025 07:00,21.5,97.8
09/18/2025 08:00,22.2,95.1
09/18/2025 09:00,24.4,87.3
09/18/2025 10:00,24.7,85.4
09/18/2025 11:00,28,72.11
09/18/2025 12:00,28.4,63.62
09/18/2025 13:00,30.8,58.14
09/18/2025 14:00,32.3,51.5
09/18/2025 15:00,30.2,57.61
09/18/2025 16:00,28.71,62.75
09/18/2025 17:00,28.5,64.71
09/18/2025 18:00,26.5,74.68
09/18/2025 19:00,24.1,81.5
09/18/2025 20:00,22.6,89.2
09/18/2025 21:00,21.5,93.1
09/18/2025 22:00,21.7,90.2
09/18/2025 23:00,21.8,87.4
09/19/2025 00:00,21.9,84.2
09/19/2025 01:00,21.5,83.3
09/19/2025 02:00,21.1,83.5
09/19/2025 03:00,20.7,86.6
09/19/2025 04:00,20.7,83.5
09/19/2025 05:00,19.8,87.3
09/19/2025 06:00,19.6,91.5
09/19/2025 07:00,20,91.4
09/19/2025 08:00,21.3,87
09/19/2025 09:00,23,76.91
09/19/2025 10:00,27.1,59.91
09/19/2025 11:00,28.71,55.77
09/19/2025 12:00,30.4,51.02
09/19/2025 13:00,28.2,60.68
09/19/2025 14:00,28.2,54.04
09/19/2025 15:00,26.3,68.3
09/19/2025 16:00,24.9,74.1
09/19/2025 17:00,24.1,78.29
09/19/2025 18:00,23.6,81.5
09/19/2025 19:00,22.3,84.5
09/19/2025 20:00,22.1,87.8
09/19/2025 21:00,22,82.9
09/19/2025 22:00,22.8,76.6
09/19/2025 23:00,22,84.4
09/20/2025 00:00,20.6,95.2
09/20/2025 01:00,20.7,91.9
09/20/2025 02:00,21.4,91.5
09/20/2025 03:00,23,85.4
09/20/2025 04:00,23.4,86
09/20/2025 05:00,22.3,96.8
09/20/2025 06:00,22.3,98.1
09/20/2025 07:00,21.2,95.7
09/20/2025 08:00,21.4,95.7
09/20/2025 09:00,22.2,92
09/20/2025 10:00,25.1,78.9
09/20/2025 11:00,25.9,74.99
09/20/2025 12:00,25.7,70.21
09/20/2025 13:00,25,73.4
09/20/2025 14:00,26,74.11
09/20/2025 15:00,26,72.3
09/20/2025 16:00,26.1,67.01
09/20/2025 17:00,25.21,66.39
09/20/2025 18:00,23.5,71.89
09/20/2025 19:00,20.8,87.7
09/20/2025 20:00,19.5,93.6
09/20/2025 21:00,19,95.3
09/20/2025 22:00,18.6,96.1
09/20/2025 23:00,18.2,96.5
09/21/2025 00:00,17.8,96.8
09/21/2025 01:00,17.5,97
09/21/2025 02:00,17.2,97.1
09/21/2025 03:00,17.1,97.5
09/21/2025 04:00,16.7,97.3
09/21/2025 05:00,16.5,97.5
